category,seed,shot,sample_id,image_index,proposal_quantile,component_index,area_cells,a1_mean,a1_max,a1_p90,text_trimmed_mean,text_p90,text_consistency,shuf_text_trimmed_mean,shuf_text_p90,shuf_text_consistency,label,intersection_cells,overlap_fraction,iou
metal_plate,0,2,metal_plate/test/total_rust/000.png,74,0.95,10,31,0.9631041288375854,1.0,1.0,0.34482189893722537,0.4070151448249817,0.0,0.18063815236091613,0.3494037389755249,0.0,1,31,1.0,0.039897039897039896
metal_plate,0,2,metal_plate/test/total_rust/000.png,74,0.975,0,4,0.9646841883659363,0.9843302965164185,0.9798053741455078,0.19510813429951668,0.2508690491318703,0.0,0.3052406832575798,0.3409742146730423,0.0,1,4,1.0,0.005148005148005148
metal_plate,0,2,metal_plate/test/total_rust/000.png,74,0.975,1,12,0.9822490811347961,1.0,1.0,0.34359021484851837,0.39645532369613645,0.0,0.2849367707967758,0.3762253403663635,0.0,1,12,1.0,0.015444015444015444
metal_plate,0,2,metal_plate/test/total_rust/000.png,74,0.975,2,6,0.98316890001297,1.0,1.0,0.5043913424015045,0.5688681304454803,0.5,0.2783372600873311,0.30939172208309174,0.0,1,6,1.0,0.007722007722007722
metal_plate,0,2,metal_plate/test/total_rust/000.png,74,0.975,3,7,0.9807820916175842,1.0,1.0,0.44883239695004057,0.49764823317527773,0.14285714285714285,0.3498936614819935,0.4543822765350342,0.0,1,7,1.0,0.009009009009009009
metal_plate,0,2,metal_plate/test/total_rust/000.png,74,0.975,4,4,0.9540744423866272,0.9779567122459412,0.9693583011627197,0.24728745967149734,0.26791376173496245,0.0,0.07816428877413273,0.12909518852829935,0.0,1,4,1.0,0.005148005148005148
metal_plate,0,2,metal_plate/test/total_rust/000.png,74,0.975,5,9,0.9722319841384888,1.0,1.0,0.2001424945063061,0.2678999722003937,0.0,0.25611118061674965,0.3969400107860565,0.0,1,9,1.0,0.011583011583011582
metal_plate,0,2,metal_plate/test/total_rust/000.png,74,0.975,6,9,0.9941341876983643,1.0,1.0,0.3348937729994456,0.39320780634880065,0.0,0.3427210698525111,0.4439112603664398,0.0,1,9,1.0,0.011583011583011582
metal_plate,0,2,metal_plate/test/total_rust/000.png,74,0.975,7,22,0.9842329025268555,1.0,1.0,0.3510550724135505,0.405637925863266,0.0,0.183884104506837,0.34734647870063784,0.0,1,22,1.0,0.028314028314028315
metal_plate,0,2,metal_plate/test/total_rust/001.png,75,0.9,0,285,0.8773037195205688,1.0,1.0,0.2645599865496939,0.37600712180137635,0.0035087719298245615,0.1435949839488908,0.2558379590511322,0.0,1,285,1.0,0.37157757496740546
metal_plate,0,2,metal_plate/test/total_rust/001.png,75,0.9,1,27,0.8794810175895691,1.0,0.9472581028938294,0.3110460204922635,0.3926231145858765,0.0,0.24254534069610678,0.3897377192974091,0.0,1,27,1.0,0.035202086049543675
metal_plate,0,2,metal_plate/test/total_rust/001.png,75,0.95,0,12,0.9591903686523438,1.0,1.0,0.29763971716165544,0.382320299744606,0.0,0.2316229149699211,0.2768960654735565,0.0,1,12,1.0,0.01564537157757497
metal_plate,0,2,metal_plate/test/total_rust/001.png,75,0.95,1,20,0.9266853332519531,1.0,0.9748247861862183,0.3045418718829751,0.4128070175647736,0.0,0.21225338522344828,0.280958577990532,0.0,1,20,1.0,0.02607561929595828
metal_plate,0,2,metal_plate/test/total_rust/001.png,75,0.95,2,14,0.9530683755874634,1.0,1.0,0.2457899476091067,0.3341017484664917,0.0,0.09877486899495125,0.15340687781572346,0.0,1,14,1.0,0.018252933507170794
metal_plate,0,2,metal_plate/test/total_rust/001.png,75,0.95,3,16,0.9260923862457275,1.0,0.9735883474349976,0.3030117814029966,0.3953232914209366,0.0,0.21116842914904868,0.33394189178943634,0.0,1,16,1.0,0.020860495436766623
metal_plate,0,2,metal_plate/test/total_rust/001.png,75,0.95,4,10,0.9354573488235474,1.0,0.9929450929164887,0.16431745421141386,0.26841551065444946,0.0,0.05451872991397977,0.07455459013581275,0.0,1,10,1.0,0.01303780964797914
metal_plate,0,2,metal_plate/test/total_rust/001.png,75,0.95,5,12,0.940093994140625,1.0,0.998348718881607,0.25437059700489045,0.31311326920986177,0.0,0.0306552498601377,0.09473192691802979,0.0,1,12,1.0,0.01564537157757497
metal_plate,0,2,metal_plate/test/total_rust/001.png,75,0.95,6,31,0.9621548652648926,1.0,1.0,0.27737816035747526,0.3653917908668518,0.0,0.11635376900434494,0.2354210466146469,0.0,1,31,1.0,0.04041720990873533
metal_plate,0,2,metal_plate/test/total_rust/001.png,75,0.95,7,41,0.9439846873283386,1.0,1.0,0.32247344336726447,0.38912442326545715,0.0,0.1251479030558557,0.16805443167686462,0.0,1,41,1.0,0.05345501955671447
metal_plate,0,2,metal_plate/test/total_rust/001.png,75,0.975,0,8,0.9871405363082886,1.0,1.0,0.32297476567327976,0.3955414414405823,0.0,0.2377733811736107,0.2701034963130951,0.0,1,8,1.0,0.010430247718383311
metal_plate,0,2,metal_plate/test/total_rust/001.png,75,0.975,1,5,0.9734795689582825,1.0,1.0,0.23488230407238006,0.2684641659259796,0.0,0.18584759086370467,0.2498563051223755,0.0,1,5,1.0,0.00651890482398957
metal_plate,0,2,metal_plate/test/total_rust/001.png,75,0.975,2,8,0.9839891195297241,1.0,1.0,0.28503985330462456,0.35465760827064513,0.0,0.09390475507825613,0.14101436287164687,0.0,1,8,1.0,0.010430247718383311
metal_plate,0,2,metal_plate/test/total_rust/001.png,75,0.975,3,5,0.9739947319030762,1.0,0.9968644857406617,0.21634159088134766,0.2780185639858246,0.0,0.060530106723308566,0.08560137301683426,0.0,1,5,1.0,0.00651890482398957
metal_plate,0,2,metal_plate/test/total_rust/001.png,75,0.975,4,4,0.9870932698249817,1.0,1.0,0.2586631737649441,0.29406956732273104,0.0,0.0558267692103982,0.10322441160678864,0.0,1,4,1.0,0.005215123859191656
metal_plate,0,2,metal_plate/test/total_rust/001.png,75,0.975,5,22,0.9810323715209961,1.0,1.0,0.2779791181286176,0.3586969643831253,0.0,0.12465623404002851,0.25074838250875475,0.0,1,22,1.0,0.028683181225554105
metal_plate,0,2,metal_plate/test/total_rust/001.png,75,0.975,6,19,0.9822738766670227,1.0,1.0,0.3210049175164279,0.39437944293022154,0.0,0.12242650459794437,0.15398121476173401,0.0,1,19,1.0,0.024771838331160364
metal_plate,0,2,metal_plate/test/total_rust/002.png,76,0.9,0,44,0.8936235308647156,1.0,1.0,0.7567357884513007,0.9557902693748475,0.9545454545454546,0.22700865608122614,0.32588331997394565,0.045454545454545456,1,44,1.0,0.056265984654731455
metal_plate,0,2,metal_plate/test/total_rust/002.png,76,0.9,1,123,0.8807793259620667,1.0,1.0,0.6008775893485907,0.8709123253822325,0.7235772357723578,0.300461628972882,0.5467639088630676,0.15447154471544716,1,123,1.0,0.15728900255754474
metal_plate,0,2,metal_plate/test/total_rust/002.png,76,0.9,2,51,0.8815653324127197,1.0,0.9919660687446594,0.5114850699901581,0.7769379019737244,0.43137254901960786,0.2671941438826119,0.5947858691215515,0.17647058823529413,1,51,1.0,0.06521739130434782
metal_plate,0,2,metal_plate/test/total_rust/002.png,76,0.9,3,17,0.8217974901199341,0.9205789566040039,0.8807385087013244,0.4511275966962179,0.6599323391914368,0.4117647058823529,0.17116942505041757,0.2601145803928375,0.0,1,17,1.0,0.021739130434782608
metal_plate,0,2,metal_plate/test/total_rust/002.png,76,0.9,4,76,0.8619029521942139,1.0,0.9649964869022369,0.6506956589798774,0.8972430229187012,0.7236842105263158,0.5091974271401283,0.8443371951580048,0.47368421052631576,1,76,1.0,0.09718670076726342
metal_plate,0,2,metal_plate/test/total_rust/002.png,76,0.95,0,19,0.9657818675041199,1.0,1.0,0.8660821388749516,1.0,1.0,0.27347440228742714,0.32282662987709043,0.0,1,19,1.0,0.024296675191815855
metal_plate,0,2,metal_plate/test/total_rust/002.png,76,0.95,1,43,0.9469983577728271,1.0,1.0,0.7209096074104309,0.9566220045089722,0.813953488372093,0.3217015585729054,0.5467639088630677,0.16279069767441862,1,43,1.0,0.054987212276214836
metal_plate,0,2,metal_plate/test/total_rust/002.png,76,0.95,2,6,0.9176993370056152,0.9907481670379639,0.9641480147838593,0.6907560726006826,0.8148756921291351,1.0,0.24195732921361923,0.4463242292404175,0.16666666666666666,1,6,1.0,0.0076726342710997444
metal_plate,0,2,metal_plate/test/total_rust/002.png,76,0.95,3,9,0.9356531500816345,1.0,0.9799383163452149,0.5998916493521796,0.8600277185440064,0.5555555555555556,0.2870447826054361,0.7435530424118042,0.2222222222222222,1,9,1.0,0.011508951406649617
metal_plate,0,2,metal_plate/test/total_rust/002.png,76,0.95,4,24,0.9417477250099182,1.0,1.0,0.5791740044951439,0.6502048790454864,0.8333333333333334,0.3406752645969391,0.6053494572639465,0.25,1,24,1.0,0.030690537084398978
metal_plate,0,2,metal_plate/test/total_rust/002.png,76,0.95,5,5,0.9572547078132629,1.0,1.0,0.7841842889785766,0.8754101037979126,1.0,0.4406715214252472,0.4908709764480591,0.2,1,5,1.0,0.00639386189258312
metal_plate,0,2,metal_plate/test/total_rust/002.png,76,0.95,6,12,0.9474484324455261,1.0,0.999196606874466,0.5192552030086517,0.6881739437580109,0.4166666666666667,0.17784823961555957,0.24300458431243896,0.0,1,12,1.0,0.015345268542199489
metal_plate,0,2,metal_plate/test/total_rust/002.png,76,0.95,7,28,0.9369572401046753,1.0,0.9860661029815674,0.7758005311091741,0.9909549415111542,0.8928571428571429,0.6388459789256254,0.9411439657211305,0.6428571428571429,1,28,1.0,0.03580562659846547
metal_plate,0,2,metal_plate/test/total_rust/002.png,76,0.975,0,15,0.9847351908683777,1.0,1.0,0.8908184583370502,1.0,1.0,0.27762353076384616,0.3247433125972748,0.0,1,15,1.0,0.01918158567774936
metal_plate,0,2,metal_plate/test/total_rust/002.png,76,0.975,1,20,0.9867477416992188,1.0,1.0,0.7657141126692295,0.9033523321151733,0.9,0.27041823975741863,0.5634345531463624,0.2,1,20,1.0,0.02557544757033248
metal_plate,0,2,metal_plate/test/total_rust/002.png,76,0.975,2,4,0.9651163220405579,1.0,0.9924768686294556,0.5811066403985023,0.7560496151447297,0.5,0.18323270976543427,0.3161579877138138,0.0,1,4,1.0,0.005115089514066497
metal_plate,0,2,metal_plate/test/total_rust/002.png,76,0.975,3,12,0.9796185493469238,1.0,1.0,0.61003937125206,0.7077112972736359,1.0,0.28249297887086866,0.584393247961998,0.16666666666666666,1,12,1.0,0.015345268542199489
metal_plate,0,2,metal_plate/test/total_rust/002.png,76,0.975,4,7,0.9819883108139038,1.0,1.0,0.5812848465783256,0.6984796762466431,0.5714285714285714,0.183549522289208,0.23559121787548065,0.0,1,7,1.0,0.008951406649616368
metal_plate,0,2,metal_plate/test/total_rust/002.png,76,0.975,5,7,0.9701942801475525,0.9883517026901245,0.9848240613937378,0.8388142926352364,0.9138933658599854,1.0,0.5713546701839992,0.8288204193115235,0.5714285714285714,1,7,1.0,0.008951406649616368
metal_plate,0,2,metal_plate/test/total_rust/003.png,77,0.9,0,90,0.8998501896858215,1.0,1.0,0.7930498611595895,1.0,0.9555555555555556,0.3460678305062983,0.5614667296409607,0.18888888888888888,1,90,1.0,0.11494252873563218
metal_plate,0,2,metal_plate/test/total_rust/003.png,77,0.9,1,11,0.9008018374443054,1.0,0.9908818006515503,0.8097269733746847,0.8680233955383301,1.0,0.44854269093937343,0.6774256229400635,0.36363636363636365,1,11,1.0,0.0140485312899106
metal_plate,0,2,metal_plate/test/total_rust/003.png,77,0.9,2,160,0.8928837776184082,1.0,1.0,0.6584858233109117,0.902284687757492,0.7875,0.25547074450878426,0.4964873492717743,0.0875,1,160,1.0,0.20434227330779056
metal_plate,0,2,metal_plate/test/total_rust/003.png,77,0.9,3,49,0.8676557540893555,0.9742058515548706,0.935285770893097,0.6525167277673396,0.799790096282959,0.8367346938775511,0.42904102765932317,0.6199018239974976,0.3469387755102041,1,49,1.0,0.06257982120051085
metal_plate,0,2,metal_plate/test/total_rust/003.png,77,0.95,0,50,0.959896981716156,1.0,1.0,0.8567743957042694,1.0,1.0,0.3418836764991283,0.5715222775936127,0.16,1,50,1.0,0.06385696040868455
metal_plate,0,2,metal_plate/test/total_rust/003.png,77,0.95,1,5,0.9641871452331543,1.0,0.9963527202606202,0.8403058886528015,0.8813724994659424,1.0,0.3950688123703003,0.48450160026550293,0.2,1,5,1.0,0.006385696040868455
metal_plate,0,2,metal_plate/test/total_rust/003.png,77,0.95,2,11,0.9188425540924072,0.9550545811653137,0.9375036954879761,0.6398698886235555,0.75102698802948,0.9090909090909091,0.19155763586362204,0.28047963976860046,0.0,1,11,1.0,0.0140485312899106
metal_plate,0,2,metal_plate/test/total_rust/003.png,77,0.95,3,19,0.9525021910667419,1.0,1.0,0.6168019894291373,0.7779542565345764,0.7894736842105263,0.3426177120384048,0.5012871265411377,0.10526315789473684,1,19,1.0,0.024265644955300127
metal_plate,0,2,metal_plate/test/total_rust/003.png,77,0.95,4,9,0.9308758974075317,0.9742058515548706,0.9592939615249634,0.6754756304952834,0.7165570855140686,1.0,0.34874866240554386,0.4054114103317261,0.1111111111111111,1,9,1.0,0.011494252873563218
metal_plate,0,2,metal_plate/test/total_rust/003.png,77,0.95,5,4,0.9423521757125854,0.9658578038215637,0.9656893610954285,0.7894706428050995,0.844833379983902,1.0,0.6270549148321152,0.6789378881454468,1.0,1,4,1.0,0.005108556832694764
metal_plate,0,2,metal_plate/test/total_rust/003.png,77,0.95,6,56,0.9528070092201233,1.0,1.0,0.8239075463751088,0.9879986345767975,1.0,0.27347242540639377,0.5271216630935669,0.14285714285714285,1,56,1.0,0.07151979565772669
metal_plate,0,2,metal_plate/test/total_rust/003.png,77,0.975,0,28,0.9849960207939148,1.0,1.0,0.8684889177481333,0.9984854459762573,1.0,0.3212588895112276,0.45303287506103523,0.10714285714285714,1,28,1.0,0.035759897828863345
metal_plate,0,2,metal_plate/test/total_rust/003.png,77,0.975,1,11,0.9758123755455017,1.0,1.0,0.6456124749448564,0.78635174036026,0.8181818181818182,0.3206530933578809,0.5157812833786011,0.18181818181818182,1,11,1.0,0.0140485312899106
metal_plate,0,2,metal_plate/test/total_rust/003.png,77,0.975,2,21,0.9888211488723755,1.0,1.0,0.8622297784861397,0.9900124073028564,1.0,0.190008022767656,0.4377700388431549,0.09523809523809523,1,21,1.0,0.02681992337164751
metal_plate,0,2,metal_plate/test/total_rust/003.png,77,0.975,3,4,0.9777581691741943,1.0,1.0,0.7898918837308884,0.8090477645397186,1.0,0.2503269426524639,0.3225147530436516,0.0,1,4,1.0,0.005108556832694764
metal_plate,0,2,metal_plate/test/total_rust/004.png,78,0.9,0,63,0.8769141435623169,0.9923117756843567,0.972907543182373,0.6605466025717118,0.9596004247665406,0.7301587301587301,0.23567219852816826,0.3580248892307282,0.0,1,63,1.0,0.08087291399229782
metal_plate,0,2,metal_plate/test/total_rust/004.png,78,0.9,1,32,0.8525112867355347,0.9780994653701782,0.9416779577732086,0.7484074716384594,0.9055006742477417,0.875,0.6425800850758185,0.8567740678787232,0.75,1,32,1.0,0.0410783055198973
metal_plate,0,2,metal_plate/test/total_rust/004.png,78,0.9,2,132,0.8883317112922668,1.0,1.0,0.6611965970610673,0.8578001737594605,0.7954545454545454,0.20304236002266407,0.3744850754737854,0.045454545454545456,1,132,1.0,0.16944801026957637
metal_plate,0,2,metal_plate/test/total_rust/004.png,78,0.9,3,37,0.9093725681304932,1.0,1.0,0.6768648182192156,0.8445412278175354,0.8378378378378378,0.07239964496224158,0.16333717703819275,0.0,1,37,1.0,0.04749679075738126
metal_plate,0,2,metal_plate/test/total_rust/004.png,78,0.9,4,50,0.8927174210548401,1.0,0.9866531729698181,0.7871867716312408,0.9607776701450349,0.86,0.32747541181743145,0.5741469144821167,0.2,1,50,1.0,0.06418485237483953
metal_plate,0,2,metal_plate/test/total_rust/004.png,78,0.95,0,9,0.9380046129226685,0.9780994653701782,0.9777084112167358,0.8192811277177598,0.9693676948547363,1.0,0.5429398483700223,0.6898027658462524,0.6666666666666666,1,9,1.0,0.011553273427471117
metal_plate,0,2,metal_plate/test/total_rust/004.png,78,0.95,1,24,0.9447624087333679,0.9923117756843567,0.9865650653839111,0.6644998371601105,0.9533040404319763,0.7083333333333334,0.2914688616991043,0.38443693816661834,0.0,1,24,1.0,0.03080872913992298
metal_plate,0,2,metal_plate/test/total_rust/004.png,78,0.95,2,27,0.9507338404655457,1.0,1.0,0.7674834158109582,0.9997464418411255,0.9259259259259259,0.250123196321985,0.42828468084335347,0.037037037037037035,1,27,1.0,0.03465982028241335
metal_plate,0,2,metal_plate/test/total_rust/004.png,78,0.95,3,15,0.9639192223548889,1.0,1.0,0.615543415913215,0.8462350964546204,0.6,0.23793681195149055,0.3222951352596283,0.0,1,15,1.0,0.019255455712451863
metal_plate,0,2,metal_plate/test/total_rust/004.png,78,0.95,4,16,0.9673201441764832,1.0,1.0,0.6539955203022275,0.7843272089958191,0.875,0.04441964413438525,0.06958737969398499,0.0,1,16,1.0,0.02053915275994865
metal_plate,0,2,metal_plate/test/total_rust/004.png,78,0.95,5,24,0.9536955952644348,1.0,1.0,0.695470517873764,0.8329005241394043,0.875,0.07340372800827026,0.16367858201265334,0.0,1,24,1.0,0.03080872913992298
metal_plate,0,2,metal_plate/test/total_rust/004.png,78,0.95,6,8,0.9310609698295593,1.0,0.97702876329422,0.7597882598638535,0.8401159465312957,1.0,0.2605039570480585,0.34368124008178713,0.0,1,8,1.0,0.010269576379974325
metal_plate,0,2,metal_plate/test/total_rust/004.png,78,0.95,7,28,0.9433112740516663,1.0,0.9986568629741669,0.8064804176489512,0.9984047532081604,0.8928571428571429,0.31552706596752006,0.5525502502918244,0.17857142857142858,1,28,1.0,0.03594351732991014
metal_plate,0,2,metal_plate/test/total_rust/004.png,78,0.975,0,12,0.9740946292877197,0.9923117756843567,0.9909702897071838,0.6781783789396286,0.9181540071964264,0.8333333333333334,0.3053301125764847,0.38375086784362794,0.0,1,12,1.0,0.01540436456996149
metal_plate,0,2,metal_plate/test/total_rust/004.png,78,0.975,1,5,0.9844083786010742,1.0,1.0,0.9371473789215088,1.0,1.0,0.2533762216567993,0.3072588622570038,0.0,1,5,1.0,0.006418485237483954
metal_plate,0,2,metal_plate/test/total_rust/004.png,78,0.975,2,9,0.9830142259597778,1.0,1.0,0.6097831626733144,0.7569299101829529,0.8888888888888888,0.3231836391819848,0.4831414043903351,0.0,1,9,1.0,0.011553273427471117
metal_plate,0,2,metal_plate/test/total_rust/004.png,78,0.975,3,9,0.9957122802734375,1.0,1.0,0.6974453396267362,0.8597173571586609,0.7777777777777778,0.24234381897581947,0.30749956965446473,0.0,1,9,1.0,0.011553273427471117
metal_plate,0,2,metal_plate/test/total_rust/004.png,78,0.975,4,12,0.9900439381599426,1.0,1.0,0.6868018567562103,0.75763800740242,0.9166666666666666,0.04247077405452728,0.06350432299077512,0.0,1,12,1.0,0.01540436456996149
metal_plate,0,2,metal_plate/test/total_rust/004.png,78,0.975,5,13,0.9887481331825256,1.0,1.0,0.7392120144583962,0.8343656659126282,1.0,0.051450513641942634,0.08599043339490892,0.0,1,13,1.0,0.01668806161745828
metal_plate,0,2,metal_plate/test/total_rust/004.png,78,0.975,6,13,0.979831337928772,1.0,0.9997414112091064,0.8626616542989557,0.9913345694541932,1.0,0.28446863117543136,0.5298354864120484,0.23076923076923078,1,13,1.0,0.01668806161745828
metal_plate,0,2,metal_plate/test/total_rust/005.png,79,0.9,0,198,0.9009422659873962,1.0,0.9857585728168488,0.5979146471247077,0.9199566125869751,0.6363636363636364,0.42485203358810397,0.9537612199783326,0.43434343434343436,1,198,1.0,0.261558784676354
metal_plate,0,2,metal_plate/test/total_rust/005.png,79,0.9,1,6,0.8299595713615417,0.9092254042625427,0.8772929310798645,0.8723199963569641,0.9694385826587677,1.0,0.12224428169429302,0.19575678557157516,0.0,1,6,1.0,0.007926023778071334
metal_plate,0,2,metal_plate/test/total_rust/005.png,79,0.9,2,20,0.8482076525688171,1.0,0.9431349277496338,0.6519860178232193,0.8651435494422912,0.85,0.07535100041422993,0.1946122363209725,0.0,1,20,1.0,0.026420079260237782
metal_plate,0,2,metal_plate/test/total_rust/005.png,79,0.9,3,12,0.8285517692565918,0.8990355730056763,0.8896453857421875,0.7253855764865875,0.8278246939182281,1.0,0.6413510262966156,0.7975680112838746,0.75,1,12,1.0,0.015852047556142668
metal_plate,0,2,metal_plate/test/total_rust/005.png,79,0.9,4,73,0.9137561917304993,1.0,1.0,0.7424434968980692,1.0,0.9041095890410958,0.08117984784609181,0.1737879037857055,0.0,1,73,1.0,0.0964332892998679
metal_plate,0,2,metal_plate/test/total_rust/005.png,79,0.95,0,13,0.9277743101119995,0.969248354434967,0.9432174086570739,0.7558169879696586,1.0,0.8461538461538461,0.11788855018940839,0.17230912744998933,0.0,1,13,1.0,0.017173051519154558
metal_plate,0,2,metal_plate/test/total_rust/005.png,79,0.95,1,99,0.9539771676063538,1.0,1.0,0.5818694294602783,0.8933658123016358,0.6060606060606061,0.5514541318939056,0.9994321823120117,0.5757575757575758,1,99,1.0,0.130779392338177
metal_plate,0,2,metal_plate/test/total_rust/005.png,79,0.95,2,41,0.9724237322807312,1.0,1.0,0.8232686844739047,1.0,0.975609756097561,0.07502882092288046,0.1321483701467514,0.0,1,41,1.0,0.05416116248348745
metal_plate,0,2,metal_plate/test/total_rust/005.png,79,0.975,0,14,0.9787235260009766,1.0,1.0,0.8616580069065094,0.9250081002712249,1.0,0.6515179127454758,0.972548645734787,0.7142857142857143,1,14,1.0,0.018494055482166448
metal_plate,0,2,metal_plate/test/total_rust/005.png,79,0.975,1,14,0.9739512205123901,0.999320387840271,0.9936960458755493,0.38167018567522365,0.6094701528549195,0.21428571428571427,0.12298230392237504,0.21134487688541415,0.07142857142857142,1,14,1.0,0.018494055482166448
metal_plate,0,2,metal_plate/test/total_rust/005.png,79,0.975,2,18,0.985819399356842,1.0,1.0,0.6089629475027323,0.744268548488617,0.8333333333333334,0.7790583800524473,0.9711325824260711,0.8333333333333334,1,18,1.0,0.023778071334214
metal_plate,0,2,metal_plate/test/total_rust/005.png,79,0.975,3,26,0.9913973212242126,1.0,1.0,0.8693907477638938,1.0,1.0,0.07079433734444054,0.10826748609542847,0.0,1,26,1.0,0.034346103038309116
metal_plate,0,2,metal_plate/test/total_rust/006.png,80,0.9,0,4,0.7855121493339539,0.8011823892593384,0.7975140929222106,0.49846289306879044,0.6021322906017303,0.5,0.6671213954687119,0.6900826513767242,1.0,1,4,1.0,0.00535475234270415
metal_plate,0,2,metal_plate/test/total_rust/006.png,80,0.9,1,255,0.8920255899429321,1.0,1.0,0.5185622783695779,0.7736135959625243,0.5294117647058824,0.232344164572111,0.4166583001613617,0.043137254901960784,1,255,1.0,0.3413654618473896
metal_plate,0,2,metal_plate/test/total_rust/006.png,80,0.9,2,5,0.8007235527038574,0.875700831413269,0.843014144897461,0.6319244503974915,0.7951121091842651,0.8,0.39717729687690734,0.45866721868515015,0.0,1,5,1.0,0.006693440428380187
metal_plate,0,2,metal_plate/test/total_rust/006.png,80,0.9,3,44,0.8680077195167542,1.0,0.9721912264823914,0.48342444002628326,0.6847483515739442,0.4772727272727273,0.40694021640552414,0.6591319620609284,0.29545454545454547,1,44,1.0,0.058902275769745646
metal_plate,0,2,metal_plate/test/total_rust/006.png,80,0.9,4,4,0.8187246918678284,0.8320140242576599,0.8318563282489777,0.33258499577641487,0.39313038885593415,0.0,0.2172771319746971,0.305021470785141,0.0,1,4,1.0,0.00535475234270415
metal_plate,0,2,metal_plate/test/total_rust/006.png,80,0.95,0,11,0.9579644799232483,1.0,1.0,0.8676044411129422,0.96872878074646,1.0,0.32301926281717086,0.4116859436035156,0.0,1,11,1.0,0.014725568942436412
metal_plate,0,2,metal_plate/test/total_rust/006.png,80,0.95,1,9,0.9525439143180847,1.0,1.0,0.5701094369093577,0.6885987877845764,0.7777777777777778,0.2135237173901664,0.31005749106407166,0.0,1,9,1.0,0.012048192771084338
metal_plate,0,2,metal_plate/test/total_rust/006.png,80,0.95,2,5,0.9235213398933411,0.9786943793296814,0.9598618388175965,0.5623785018920898,0.670863664150238,0.6,0.14276003539562226,0.15465608835220337,0.0,1,5,1.0,0.006693440428380187
metal_plate,0,2,metal_plate/test/total_rust/006.png,80,0.95,3,76,0.9544180631637573,1.0,1.0,0.44869415894631415,0.6364637911319733,0.34210526315789475,0.16769485283763177,0.2782064825296402,0.0,1,76,1.0,0.10174029451137885
metal_plate,0,2,metal_plate/test/total_rust/006.png,80,0.95,4,9,0.9379470348358154,0.9775596857070923,0.9632437944412231,0.6446518633100722,0.7561533093452454,1.0,0.3672477768527137,0.5014410018920898,0.1111111111111111,1,9,1.0,0.012048192771084338
metal_plate,0,2,metal_plate/test/total_rust/006.png,80,0.95,5,10,0.9476585388183594,1.0,1.0,0.35348372533917427,0.43933836519718167,0.0,0.4354380704462528,0.48337607383728026,0.1,1,10,1.0,0.013386880856760375
metal_plate,0,2,metal_plate/test/total_rust/006.png,80,0.95,6,11,0.9466749429702759,1.0,1.0,0.6350720127423605,0.8181187510490417,0.9090909090909091,0.4302876393000285,0.515799343585968,0.18181818181818182,1,11,1.0,0.014725568942436412
metal_plate,0,2,metal_plate/test/total_rust/006.png,80,0.95,7,23,0.9468574523925781,1.0,0.9996625542640686,0.6208305954933167,0.8128705739974975,0.782608695652174,0.28221298675788076,0.4036984384059906,0.0,1,23,1.0,0.030789825970548863
metal_plate,0,2,metal_plate/test/total_rust/006.png,80,0.975,0,7,0.9855411648750305,1.0,1.0,0.8483301060540336,0.9539480924606323,1.0,0.3142267295292446,0.38190219402313236,0.0,1,7,1.0,0.009370816599732263
metal_plate,0,2,metal_plate/test/total_rust/006.png,80,0.975,1,4,0.991425096988678,1.0,1.0,0.6123733967542648,0.706881046295166,0.75,0.1953729186207056,0.2835641145706177,0.0,1,4,1.0,0.00535475234270415
metal_plate,0,2,metal_plate/test/total_rust/006.png,80,0.975,2,23,0.9932911992073059,1.0,1.0,0.43219397256248876,0.5154370546340943,0.2608695652173913,0.08747764500348192,0.1269164949655533,0.0,1,23,1.0,0.030789825970548863
metal_plate,0,2,metal_plate/test/total_rust/006.png,80,0.975,3,5,0.9827799797058105,1.0,1.0,0.3846499681472778,0.4272767663002014,0.0,0.4499725639820099,0.5204307317733765,0.2,1,5,1.0,0.006693440428380187
metal_plate,0,2,metal_plate/test/total_rust/006.png,80,0.975,4,5,0.9843884706497192,1.0,1.0,0.7365147233009338,0.8589773416519165,1.0,0.43170538544654846,0.49245349168777464,0.2,1,5,1.0,0.006693440428380187
metal_plate,0,2,metal_plate/test/total_rust/006.png,80,0.975,5,19,0.9833627939224243,1.0,1.0,0.5170186810633716,0.6679182171821594,0.5789473684210527,0.2606780616676106,0.29264660477638244,0.0,1,19,1.0,0.025435073627844713
metal_plate,0,2,metal_plate/test/total_rust/006.png,80,0.975,6,11,0.985914945602417,1.0,1.0,0.6983782980177138,0.8155949711799622,0.9090909090909091,0.2589985645479626,0.32977527379989624,0.0,1,11,1.0,0.014725568942436412
metal_plate,0,2,metal_plate/test/total_rust/007.png,81,0.9,0,112,0.8371303677558899,1.0,0.9227269232273102,0.3780778956082132,0.605883127450943,0.25,0.23014846386180984,0.41742297410964974,0.017857142857142856,1,112,1.0,0.1471747700394218
metal_plate,0,2,metal_plate/test/total_rust/007.png,81,0.9,1,43,0.8748077750205994,1.0,0.9765343546867371,0.47805155941418237,0.6243786096572876,0.5116279069767442,0.3746476743902479,0.5323483586311342,0.18604651162790697,1,43,1.0,0.056504599211563734
