run_id,dataset,seed,shot,category,role,path,size_bytes,mtime_ns,sha256
20260805_mvtec_final_validation_s2_k2,mvtec,2,2,toothbrush,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\mvtec_npz\toothbrush.npz,40392087,1785299486755523400,a37f01caf3ede9155cb5cac05acc980ea055ab3f51feb8825307ee9c347e1384
20260805_mvtec_final_validation_s2_k2,mvtec,2,2,toothbrush,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_mvtec_518\toothbrush.sample_ids.npz,416,1785946553888846800,71c093b7c35cea96f7f16be71e2dbf278c0da9b32bb115a2ae42406f46f1f9a4
20260805_mvtec_final_validation_s2_k2,mvtec,2,2,transistor,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_2\predictions\transistor.npz,69034541,1785988910035351400,2f1cdd0b7fb6e9f84af41937bf232bedba5a6c6de467278fe7e5e7ab7db0c4cd
20260805_mvtec_final_validation_s2_k2,mvtec,2,2,transistor,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\mvtec_npz\transistor.npz,96802839,1785299474001434500,69e66925559c0fd155389e12a7544351ae7c30762535f1a47557f515cb346bf2
20260805_mvtec_final_validation_s2_k2,mvtec,2,2,transistor,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_mvtec_518\transistor.sample_ids.npz,689,1785946554144551400,a6622363a662b5b9655f0992f3ee14cafc3ae774067f556684725a957f640bcb
20260805_mvtec_final_validation_s2_k2,mvtec,2,2,wood,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_2\predictions\wood.npz,54307484,1785988914520733800,339c5d72ca62cbb689ec291eb1cb55911448e53bd90747bffeb36e09a5bcdc63
20260805_mvtec_final_validation_s2_k2,mvtec,2,2,wood,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\mvtec_npz\wood.npz,75905302,1785299500611027100,28797b146567a590a5bcb1c316e565238e39e4e8e2d608eb62f2096b76f3df8f
20260805_mvtec_final_validation_s2_k2,mvtec,2,2,wood,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_mvtec_518\wood.sample_ids.npz,565,1785946554505211200,fa5540d48a8685f131fb4a75110b88787edd10c5558e702c45d0a2017af427bb
20260805_mvtec_final_validation_s2_k2,mvtec,2,2,zipper,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_2\predictions\zipper.npz,105630740,1785988922403141800,677f30f235387c454e21a2202a188c39c9396b8c50b8f146ddf936a84afca0de
20260805_mvtec_final_validation_s2_k2,mvtec,2,2,zipper,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\mvtec_npz\zipper.npz,146032416,1785299492664852100,1025f09c4115f522c92f73dd8a43b7f55155137677d1c2bdc26d992f0891769c
20260805_mvtec_final_validation_s2_k2,mvtec,2,2,zipper,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_mvtec_518\zipper.sample_ids.npz,900,1785946554909042700,bc7f63eb85561adea674605db2264ac6eb0665f69190cbcbdcbc2a6c2c80f7b6
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,bottle,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\bottle.npz,58776375,1785990273563721300,ad8dc31bef6c20351b1a78c0b203e9625e01d5b134582e6844770b176ee9028a
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,bottle,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\mvtec_npz\bottle.npz,80395581,1785299438080874700,533e243439559494e3c8ef719fd3e9026e2d812857c25ce729b20881335f2007
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,bottle,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_mvtec_518\bottle.sample_ids.npz,594,1785946548976158400,74c7ce702c2cbafa781012d3010e47515da68d2a1e362cfcbbfa939e5eccf203
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,cable,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\cable.npz,103803411,1785990280512901300,3ef2e9a9772b91544a07b14b53c78d5630253899f9c59b750b533d0edddc51b8
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,cable,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\mvtec_npz\cable.npz,144631682,1785299454113058000,97cdea7b527b798e5b32c042e6574a11422f52944f68024a82ef17ed3447ccde
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,cable,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_mvtec_518\cable.sample_ids.npz,948,1785946549359201900,4b95eaba47d460b29268c6b1e30d27c06c965b59e0c4ef8863ec5b187d101283
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,capsule,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\capsule.npz,42873907,1785990284571451500,29c7bed04f1499a3fe7e3d840c38042a430efadaef0778e8dfd1b0e6d0fdc01a
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,capsule,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\mvtec_npz\capsule.npz,122777856,1785299459959907600,c83fbed39c6bcea91182f3ee08d605098581d089b2743d557b13e8c02478c8a2
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,capsule,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_mvtec_518\capsule.sample_ids.npz,804,1785946549858651000,8c1a7361ca51812ecf2b8f6a962030a81a68bddfa78d52a4e41c052db361f724
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,carpet,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\carpet.npz,81776259,1785990290119322700,d3bbd1ec680901a6a952ff5b237e1a860d0b6d4f03e4f209c09f215d5956310c
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,carpet,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\mvtec_npz\carpet.npz,109719138,1785299434722809300,c6acafd5bb0c44946c8d77df7917a2617915b8e679c5e45f06610bd9b26c9300
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,carpet,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_mvtec_518\carpet.sample_ids.npz,748,1785946550299217000,8d2d168638a265b2f92b5d2b40fc697799bd9b710a0222b568a9355eef2cd242
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,grid,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\grid.npz,54021958,1785990294354525000,fbff3ae5f866309dfb9239a790172c7cdf7821a66b3b6a4add3635821c830cc4
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,grid,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\mvtec_npz\grid.npz,74449068,1785299463151146100,3401ebe9b9a1ad4069650e88acae3c30fb92381b04dc32b5606222d7c09b9aa4
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,grid,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_mvtec_518\grid.sample_ids.npz,627,1785946550713938200,65aeffe03a2e8eb91b0f3ffd4f11cee8922d8ccd4f01a5c1f9e8ad3338bc5179
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,hazelnut,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\hazelnut.npz,48070183,1785990298081499600,f6c1258dfc852eff8ce7171064d3afc155f58dbf0329b21c3119df785d22ae32
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,hazelnut,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\mvtec_npz\hazelnut.npz,104129984,1785299442764357600,a0fb15e55153308d2727a364e3b4a62781596dffefaed4ac22d09fc099e2e3d0
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,hazelnut,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_mvtec_518\hazelnut.sample_ids.npz,666,1785946551057562200,44085a429de3bf92adbbb02d01191ea0eb7db85e3da97c10e182efa641b9a3ba
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,leather,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\leather.npz,86332138,1785990303887904800,07ced7f9a16e68c35cf6e7d55ebb1f29215602feb2cafe4f2eb6338cd74fda5b
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,leather,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\mvtec_npz\leather.npz,117745411,1785299448045567600,c0970e228136d6cc6bfecbd169b8b18443952dbd26df72efb4913292814f85e6
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,leather,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_mvtec_518\leather.sample_ids.npz,711,1785946551447284500,bcf74766e3392e4611990353264a1708f57967397a9556e48a3d3d57defb3c21
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,metal_nut,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\metal_nut.npz,80684932,1785990309195371200,eb487c5b353ce4c34998d2ad5923dac84f0e1b454996005f729fe8d780fbfed4
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,metal_nut,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\mvtec_npz\metal_nut.npz,111536857,1785299478509590500,7b0be8ad61d09a58d0af7496c08a108b0a192d2fc0c130f19fcbdc6b230617e7
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,metal_nut,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_mvtec_518\metal_nut.sample_ids.npz,699,1785946551876644800,0c8e19aece6fb40bbde56246265af1332edf6ae0c43bd144fff723bc64df9783
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,pill,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\pill.npz,76110377,1785990315222399400,6c0561eab0bee5f6031e0f0b0ef6504a47a3bb179afd8648a794570a1a6dd6d8
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,pill,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\mvtec_npz\pill.npz,158551016,1785299470083609700,5eccddec199b6945de6c15751a18620d353d29a1f6a226af628bdbb300d58400
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,pill,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_mvtec_518\pill.sample_ids.npz,963,1785946552347011500,80e11e3247d8a5287c4ce45dcf0371ad5f8d41b3014dc896022232e870558b38
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,screw,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\screw.npz,60629337,1785990320597671800,854d40c21cfe9c5f10a3411b3c069fec30947deb0d2e16a4b79e29b5c8990b20
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,screw,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\mvtec_npz\screw.npz,152991292,1785299485045043100,2e6dd78cd69ca61f4cae05102daa4a212a4e8782ae80109b2b8867efd245321e
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,screw,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_mvtec_518\screw.sample_ids.npz,944,1785946552975160800,a66f02f2a293b134ad59e2ea6ea29d4883e729986418b15d41e77c39b7fc7e71
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,tile,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\tile.npz,80778752,1785990326725815600,c3eb01db8f012ebc865a69e693066cb17f1b8762870911f1f210aa2d41bd1cc4
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,tile,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\mvtec_npz\tile.npz,112304392,1785299497375001300,6486169a3cd3bbb92f48ee6be52b8c0c378bd2eee264e61b1e998856d2143acb
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,tile,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_mvtec_518\tile.sample_ids.npz,730,1785946553531205500,f25c42abdd09795f83d306fea8ab90a36016a2aacdd9bd200e21a6337f1ccc4f
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,toothbrush,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\toothbrush.npz,16820505,1785990328395199100,0ef2db70eeadd484290c80ee27150ecacc4eb5b68c96c47e3fec6cc30c1a5555
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,toothbrush,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\mvtec_npz\toothbrush.npz,40392087,1785299486755523400,a37f01caf3ede9155cb5cac05acc980ea055ab3f51feb8825307ee9c347e1384
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,toothbrush,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_mvtec_518\toothbrush.sample_ids.npz,416,1785946553888846800,71c093b7c35cea96f7f16be71e2dbf278c0da9b32bb115a2ae42406f46f1f9a4
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,transistor,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\transistor.npz,68872907,1785990333451479500,99018cd99319c413e986f25368e118263a41008360376a6dbd007553ec931ce5
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,transistor,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\mvtec_npz\transistor.npz,96802839,1785299474001434500,69e66925559c0fd155389e12a7544351ae7c30762535f1a47557f515cb346bf2
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,transistor,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_mvtec_518\transistor.sample_ids.npz,689,1785946554144551400,a6622363a662b5b9655f0992f3ee14cafc3ae774067f556684725a957f640bcb
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,wood,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\wood.npz,54408994,1785990337651728700,982b2a3dcee07aed599307bc97684028498c5a0ad7725c4d6fda0f6b9c6e16e9
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,wood,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\mvtec_npz\wood.npz,75905302,1785299500611027100,28797b146567a590a5bcb1c316e565238e39e4e8e2d608eb62f2096b76f3df8f
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,wood,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_mvtec_518\wood.sample_ids.npz,565,1785946554505211200,fa5540d48a8685f131fb4a75110b88787edd10c5558e702c45d0a2017af427bb
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,zipper,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\zipper.npz,105962156,1785990345230236900,f35107f7733bcf7da068791e6b3de48a0e013ac54815f1fbd0a2f851ceeea42c
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,zipper,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\mvtec_npz\zipper.npz,146032416,1785299492664852100,1025f09c4115f522c92f73dd8a43b7f55155137677d1c2bdc26d992f0891769c
20260805_mvtec_final_validation_s2_k4,mvtec,2,4,zipper,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_mvtec_518\zipper.sample_ids.npz,900,1785946554909042700,bc7f63eb85561adea674605db2264ac6eb0665f69190cbcbdcbc2a6c2c80f7b6
20260805_visa_final_validation_s1_k1,visa,1,1,candle,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_1_shot_1\predictions\candle.npz,111272030,1785253705119956300,679cfc3bb87b811c4ae97b65bcc7ea45497bf4127000a81d9ce19fd4fabbd115
20260805_visa_final_validation_s1_k1,visa,1,1,candle,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\candle.npz,189929765,1784942086047407400,7801b7f77867874b1f90b93c03e663f8fd5480ecc2d7f4e03c08080b7095ef34
20260805_visa_final_validation_s1_k1,visa,1,1,candle,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\candle.sample_ids.npz,960,1785422945181788900,9d3eca28648db2a65c901ac5f24b21472317f3ab6188cda758fd4a04cd8c916d
20260805_visa_final_validation_s1_k1,visa,1,1,capsules,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_1_shot_1\predictions\capsules.npz,64715749,1785253710445713800,e625218acefecb4cc0848d5df7342ffd7cf68f765eeed0288a2d29eb56e9ae46
20260805_visa_final_validation_s1_k1,visa,1,1,capsules,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\capsules.npz,152189645,1784942096404439700,74194f7eee079f30993d6b2ea667756b0fbdbede0da199661b1bed774bea6a04
20260805_visa_final_validation_s1_k1,visa,1,1,capsules,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\capsules.sample_ids.npz,829,1785422946657279200,3eda58db3a24be7b7c37de18cd9272e76f267215949eb04ff49b022def0670a6
20260805_visa_final_validation_s1_k1,visa,1,1,cashew,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_1_shot_1\predictions\cashew.npz,45770515,1785253714953701100,0afbea87f2b4a912a4d0139113977183c555dde4fd0c3e68ff9277076a5e1b35
20260805_visa_final_validation_s1_k1,visa,1,1,cashew,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\cashew.npz,142160161,1784942107716470800,c065d2d5aa7aa28b7b61e952c4cdac410a9e683e5d021905c990066a00a1eef4
20260805_visa_final_validation_s1_k1,visa,1,1,cashew,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\cashew.sample_ids.npz,772,1785422948014320900,6897059955703fae29ae517261723cf75a42a1ddb859744950fd56e24dac6de0
20260805_visa_final_validation_s1_k1,visa,1,1,chewinggum,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_1_shot_1\predictions\chewinggum.npz,44734382,1785253719386036300,9d1664e28d275ad852059e72bc7310d6a8c9cbe6eea7536aa8f29b8d9a3ead82
20260805_visa_final_validation_s1_k1,visa,1,1,chewinggum,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\chewinggum.npz,141410064,1784942117899414300,9a245c167b7450e2cce2b07e07008bd4044ed6cb5c87c48706c8767d81442bc4
20260805_visa_final_validation_s1_k1,visa,1,1,chewinggum,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\chewinggum.sample_ids.npz,802,1785422949373102100,9904232c17e09dc566ba7f71a31b5896a9acf292deb7d665cfd6faf90bc2ddcb
20260805_visa_final_validation_s1_k1,visa,1,1,fryum,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_1_shot_1\predictions\fryum.npz,31030673,1785253723208919200,17dcf13c0807b92a3c8e6fcae347b9df5152600214a9b80e605aea60396c1d9c
20260805_visa_final_validation_s1_k1,visa,1,1,fryum,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\fryum.npz,142952421,1784942128597601400,3d6550a10faf2847571007dcedb95bd93d7fa21597770c71cde3c1ac08a3440d
20260805_visa_final_validation_s1_k1,visa,1,1,fryum,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\fryum.sample_ids.npz,768,1785422950771865200,2b210975ff56f3638e6627ab02557b8331ea4dba6d053df21710d54548933534
20260805_visa_final_validation_s1_k1,visa,1,1,macaroni1,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_1_shot_1\predictions\macaroni1.npz,63209679,1785253728852717300,ffe2fc284d03aa26377d3c25e31f58660b3daa0e944c41c36a6bf16205c3a419
20260805_visa_final_validation_s1_k1,visa,1,1,macaroni1,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\macaroni1.npz,189377396,1784942143620646500,5ac59dc8196204380f857ea6cdd1e13d93ac7448da69666c2f6a0ac0ad4e6c13
20260805_visa_final_validation_s1_k1,visa,1,1,macaroni1,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\macaroni1.sample_ids.npz,990,1785422952134585900,959d7816b21daa77df3de4801b82a8e0a87d8484d63d9268c41ffeb5f5a36a3f
20260805_visa_final_validation_s1_k1,visa,1,1,macaroni2,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_1_shot_1\predictions\macaroni2.npz,68732431,1785253734762270700,f51ac078b36f9effb26db83d0e46abef763af84f3c63f080d1b6a7d5956847c6
20260805_visa_final_validation_s1_k1,visa,1,1,macaroni2,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\macaroni2.npz,190936894,1784942156354684100,1d00eae8e8541bddfb8ec666c888552a10b5453ee0c6d5836db7eb779c5a7648
20260805_visa_final_validation_s1_k1,visa,1,1,macaroni2,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\macaroni2.sample_ids.npz,989,1785422953570930800,8bd64241f788688b910829811e2bd24b6e585af9e99757c82957793cec4d5408
20260805_visa_final_validation_s1_k1,visa,1,1,pcb1,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_1_shot_1\predictions\pcb1.npz,60330848,1785253740774670100,f4815ce9f935ac659bede1e122e8e8314889d6f29326f2511f322308c50f950f
20260805_visa_final_validation_s1_k1,visa,1,1,pcb1,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\pcb1.npz,189785912,1784942171093738900,e34b7a7a1ea8beb8106a3abd109fc6dd9cede842900eaeb751dd9b7c74c69154
20260805_visa_final_validation_s1_k1,visa,1,1,pcb1,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\pcb1.sample_ids.npz,950,1785422955080511900,cc51a4af36b2a7f4fc49254b1d4d84526dc192c835877e6ecf3f94980db298a0
20260805_visa_final_validation_s1_k1,visa,1,1,pcb2,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_1_shot_1\predictions\pcb2.npz,62133154,1785253746827782700,b449c3dbec32b03bbe36a61d1d606590c3ea50c3c3cf3033aef1218313ba6654
20260805_visa_final_validation_s1_k1,visa,1,1,pcb2,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\pcb2.npz,189775159,1784942185481685100,7cf5e19c99ff58fb837513628c65bf225ca19454059b6a4e668afe2e61a3417e
20260805_visa_final_validation_s1_k1,visa,1,1,pcb2,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\pcb2.sample_ids.npz,953,1785422956591218700,f3034ab03d90e211142cd46f5647f83c9ac82f8e1699c6f5b70ec3c545a0d80f
20260805_visa_final_validation_s1_k1,visa,1,1,pcb3,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_1_shot_1\predictions\pcb3.npz,48070528,1785253752073557200,0eb5ac235babe30bc109ae8f75eb9ea9e4576d5e617c989acdc4a96e8042e220
20260805_visa_final_validation_s1_k1,visa,1,1,pcb3,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\pcb3.npz,188598925,1784942201091103800,b970c1208a7690eb4840a4e909f48d5e41e622f25db471e7dbee6fb647e09642
20260805_visa_final_validation_s1_k1,visa,1,1,pcb3,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\pcb3.sample_ids.npz,958,1785422958081991700,fdcfb0b362ecc52ac32c81d0c7d588e377e45b79cb759c8717ff695ff7f1e0ab
20260805_visa_final_validation_s1_k1,visa,1,1,pcb4,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_1_shot_1\predictions\pcb4.npz,62702161,1785253758030269600,86546e956e079df7ba83fd34fc292ed6593a30bc425700a0f2656b7da88b54bb
20260805_visa_final_validation_s1_k1,visa,1,1,pcb4,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\pcb4.npz,191700568,1784942214314847900,1994085978ca463d7e879dbedf2805468eaab0a7263840bc26e27bc853ec4728
20260805_visa_final_validation_s1_k1,visa,1,1,pcb4,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\pcb4.sample_ids.npz,951,1785422959777554700,191d2cec0da17b1032acbedc1c5677bb381bb530a25a78b63af10261e09b79e6
20260805_visa_final_validation_s1_k1,visa,1,1,pipe_fryum,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_1_shot_1\predictions\pipe_fryum.npz,48747058,1785253762623713300,19590683fb2f364f9f95ba549a71eb4a16d9fbed79ea7c525b8bb1f738a3d07b
20260805_visa_final_validation_s1_k1,visa,1,1,pipe_fryum,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\pipe_fryum.npz,141935575,1784942225554523100,bbdc05068b4bdbc4bf2daae2d29cd14ba4cd783d10049e67043636a705556397
20260805_visa_final_validation_s1_k1,visa,1,1,pipe_fryum,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\pipe_fryum.sample_ids.npz,806,1785422961380837400,9be3dcc86c366fe7244cda3c7a4466e52bbac5bf5cd60b88625be0460f36d885
20260805_visa_final_validation_s1_k2,visa,1,2,candle,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_1_shot_2\predictions\candle.npz,111423416,1785254144412775300,05816b89e450bb09ae3d78aca46d7f3440ebf46bb18f3041403e1be1aac79e4f
20260805_visa_final_validation_s1_k2,visa,1,2,candle,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\candle.npz,189929765,1784942086047407400,7801b7f77867874b1f90b93c03e663f8fd5480ecc2d7f4e03c08080b7095ef34
